,location,total_sqft,bath,price,bedroom,pricepersqft
9238,other,1475.0,2.0,171.0,2,11593.22033898305
9239,other,1225.0,2.0,65.0,2,5306.122448979592
9240,other,650.0,1.0,16.0,1,2461.5384615384614
9241,other,1750.0,3.0,75.0,3,4285.714285714285
9242,other,1504.0,2.0,102.0,3,6781.914893617021
9243,other,1116.0,2.0,49.8,2,4462.365591397849
9244,other,1800.0,4.0,145.0,4,8055.555555555556
9245,other,3000.0,4.0,240.0,4,8000.0
9246,other,1150.0,2.0,60.0,2,5217.391304347826
9247,other,1625.0,3.0,92.0,3,5661.538461538462
9248,other,2400.0,4.0,250.0,4,10416.666666666666
9249,other,1180.0,2.0,50.0,2,4237.28813559322
9250,other,1272.0,2.0,51.5,2,4048.7421383647797
9251,other,1490.0,2.0,92.0,3,6174.496644295302
9252,other,2400.0,5.0,140.0,4,5833.333333333333
9253,other,1044.0,2.0,60.0,2,5747.126436781609
9254,other,1595.0,3.0,70.39,3,4413.166144200627
9255,other,1640.0,3.0,84.0,3,5121.951219512195
9256,other,1200.0,2.0,54.0,2,4500.0
9257,other,1567.2,2.0,190.0,3,12123.532414497193
9258,other,959.0,2.0,42.5,2,4431.699687174139
9259,other,1141.0,2.0,55.0,2,4820.333041191937
9260,other,1200.0,2.0,43.2,2,3600.0
9261,other,1240.0,2.0,65.0,3,5241.935483870968
9262,other,1293.0,2.0,75.0,2,5800.46403712297
9263,other,1885.0,3.0,90.0,3,4774.535809018567
9264,other,860.0,2.0,65.5,2,7616.279069767442
9265,other,1374.0,2.0,88.0,3,6404.657933042213
9266,other,1250.0,2.0,60.0,2,4800.0
9267,other,1110.0,2.0,52.0,2,4684.684684684685
9268,other,1350.0,3.0,48.6,3,3600.0
9269,other,2000.0,2.0,160.0,4,8000.0
9270,other,834.0,1.0,62.0,1,7434.052757793765
9271,other,600.0,1.0,52.0,1,8666.666666666666
9272,other,2000.0,4.0,135.0,4,6750.0
9273,other,2750.0,3.0,260.0,3,9454.545454545454
9274,other,900.0,2.0,35.0,2,3888.8888888888887
9275,other,1000.0,2.0,46.0,2,4600.0
9276,other,1200.0,2.0,52.0,2,4333.333333333333
9277,other,1280.0,2.0,90.0,2,7031.25
9278,other,1190.0,2.0,55.0,2,4621.848739495798
9279,other,2075.0,3.0,175.0,3,8433.734939759037
9280,other,1900.0,3.0,65.0,3,3421.0526315789475
9281,other,1578.0,3.0,73.9,3,4683.143219264893
9282,other,1475.0,2.0,70.0,2,4745.762711864407
9283,other,2400.0,2.0,125.0,2,5208.333333333333
9284,other,1427.0,2.0,70.0,3,4905.395935529082
9285,other,1350.0,3.0,68.0,3,5037.037037037037
9286,other,2274.24,4.0,160.0,3,7035.317292809907
9287,other,1455.0,2.0,55.0,3,3780.0687285223366
9288,other,900.0,3.0,105.0,2,11666.666666666666
9289,other,1570.0,3.0,80.0,3,5095.541401273886
9290,other,1495.0,2.0,65.0,3,4347.826086956522
9291,other,1350.0,3.0,75.0,3,5555.555555555556
9292,other,1464.0,3.0,56.0,3,3825.136612021858
9293,other,470.0,2.0,10.0,1,2127.659574468085
9294,other,2300.0,7.0,160.0,6,6956.521739130435
9295,other,1313.0,4.0,150.0,3,11424.219345011425
9296,other,2515.0,4.0,155.0,3,6163.021868787277
9297,other,1440.0,3.0,72.0,3,5000.0
9298,other,1200.0,2.0,56.0,2,4666.666666666667
9299,other,2665.0,3.0,350.0,3,13133.208255159474
9300,other,1670.0,3.0,75.0,3,4491.017964071856
9301,other,3500.0,5.0,450.0,4,12857.142857142857
9302,other,700.0,2.0,29.0,2,4142.857142857143
9303,other,1300.0,2.0,67.0,3,5153.846153846154
9304,other,1200.0,2.0,54.0,2,4500.0
9305,other,1215.0,2.0,49.75,3,4094.650205761317
9306,other,1050.0,2.0,55.0,2,5238.0952380952385
9307,other,1258.0,2.0,58.0,2,4610.492845786964
9308,other,2400.0,5.0,300.0,6,12500.0
9309,other,3000.0,4.0,130.0,8,4333.333333333333
9310,other,1235.0,2.0,140.0,2,11336.032388663967
9311,other,3200.0,3.0,260.0,3,8125.0
9312,other,1450.0,3.0,90.0,3,6206.896551724138
9313,other,3754.0,6.0,480.0,4,12786.361214704315
9314,other,1893.0,3.0,115.0,3,6075.0132065504495
9315,other,2400.0,6.0,98.0,6,4083.3333333333335
9316,other,1250.0,2.0,43.0,2,3440.0
9317,other,1200.0,2.0,100.0,3,8333.333333333334
9318,other,1205.0,2.0,70.0,2,5809.128630705394
9319,other,1500.0,3.0,90.0,3,6000.0
9320,other,1190.0,2.0,41.0,2,3445.378151260504
9321,other,1250.0,2.0,67.0,2,5360.0
9322,other,2260.0,3.0,80.0,2,3539.8230088495575
9323,other,2700.0,3.0,90.0,4,3333.3333333333335
9324,other,375.0,1.0,26.0,1,6933.333333333333
9325,other,800.0,3.0,59.5,2,7437.5
9326,other,909.0,2.0,43.0,3,4730.47304730473
9327,other,1400.0,2.0,85.0,2,6071.428571428572
9328,other,1800.0,2.0,100.0,3,5555.555555555556
9329,other,925.0,2.0,70.0,2,7567.5675675675675
9330,other,850.0,1.0,35.5,2,4176.470588235294
9331,other,1100.0,2.0,32.0,2,2909.090909090909
9332,other,3500.0,2.0,350.0,4,10000.0
9333,other,1200.0,2.0,55.0,2,4583.333333333333
9334,other,1480.0,3.0,74.0,3,5000.0
9335,other,2100.0,4.0,255.0,3,12142.857142857143
9336,other,400.0,1.0,35.0,1,8750.0
9337,other,1310.0,2.0,55.0,3,4198.473282442748
9338,other,993.0,2.0,45.5,2,4582.074521651561
9339,other,2400.0,5.0,180.0,4,7500.0
9340,other,6000.0,1.0,276.0,1,4600.0
9341,other,825.0,2.0,40.0,1,4848.484848484848
9342,other,1320.0,2.0,60.0,3,4545.454545454545
9343,other,5000.0,5.0,600.0,4,12000.0
9344,other,1050.0,2.0,50.0,2,4761.9047619047615
9345,other,4800.0,5.0,420.0,4,8750.0
9346,other,3400.0,3.0,400.0,3,11764.70588235294
9347,other,600.0,1.0,33.0,1,5500.0
9348,other,1569.0,3.0,70.0,3,4461.440407903123
9349,other,2600.0,3.0,147.0,3,5653.846153846154
9350,other,1410.0,2.0,45.12,3,3200.0
9351,other,800.0,1.0,72.0,1,9000.0
9352,other,1020.0,2.0,49.0,2,4803.921568627451
9353,other,1225.0,2.0,82.0,3,6693.877551020408
9354,other,655.0,1.0,27.0,1,4122.137404580153
9355,other,1196.0,2.0,96.0,2,8026.755852842809
9356,other,927.0,2.0,50.0,2,5393.743257820927
9357,other,600.0,1.0,18.0,1,3000.0
9358,other,1175.0,2.0,48.72,2,4146.382978723404
9359,other,2800.0,4.0,200.0,4,7142.857142857143
9360,other,750.0,2.0,28.0,2,3733.3333333333335
9361,other,1000.0,2.0,45.0,2,4500.0
9362,other,800.0,2.0,85.0,2,10625.0
9363,other,985.0,2.0,57.0,2,5786.802030456853
9364,other,6000.0,12.0,150.0,11,2500.0
9365,other,3600.0,7.0,160.0,7,4444.444444444444
9366,other,600.0,2.0,80.0,2,13333.333333333334
9367,other,1503.0,2.0,93.0,3,6187.624750499002
9368,other,1200.0,2.0,61.0,2,5083.333333333333
9369,other,2500.0,2.0,60.0,3,2400.0
9370,other,1500.0,2.0,52.0,3,3466.6666666666665
9371,other,1765.0,3.0,77.27,3,4377.903682719547
9372,other,1768.0,3.0,95.0,3,5373.303167420814
9373,other,3060.0,4.0,350.0,4,11437.908496732027
9374,other,800.0,1.0,32.0,1,4000.0
9375,other,3000.0,6.0,145.0,7,4833.333333333333
9376,other,600.0,1.0,35.0,1,5833.333333333333
9377,other,1010.0,2.0,55.0,2,5445.544554455446
9378,other,650.0,1.0,20.0,2,3076.923076923077
9379,other,1080.0,2.0,37.8,2,3499.9999999999995
9380,other,3978.0,4.0,428.0,4,10759.175465057819
9381,other,1500.0,2.0,45.0,2,3000.0
9382,other,1800.0,3.0,85.0,3,4722.222222222223
9383,other,2008.0,3.0,170.0,3,8466.135458167331
9384,other,2095.0,3.0,142.0,3,6778.042959427207
9385,other,1190.0,2.0,48.6,2,4084.0336134453783
9386,other,1600.0,2.0,88.0,3,5500.0
9387,other,1350.0,4.0,160.0,4,11851.851851851852
9388,other,500.0,1.0,20.0,1,4000.0
9389,other,1280.0,2.0,100.0,3,7812.5
9390,other,1650.0,3.0,110.0,3,6666.666666666667
9391,other,1500.0,2.0,75.0,3,5000.0
9392,other,1176.0,2.0,45.0,3,3826.530612244898
9393,other,1044.0,2.0,85.0,2,8141.762452107279
9394,other,1425.0,3.0,55.0,3,3859.6491228070176
9395,other,840.0,1.0,99.0,2,11785.714285714286
9396,other,1285.0,2.0,45.0,2,3501.9455252918287
9397,other,2000.0,2.0,95.0,3,4750.0
9398,other,3870.0,4.0,411.0,4,10620.15503875969
9399,other,1320.0,2.0,55.0,3,4166.666666666667
9400,other,1835.0,3.0,175.0,3,9536.784741144415
9401,other,1322.0,2.0,61.99,2,4689.10741301059
9402,other,1450.0,2.0,65.0,3,4482.758620689655
9403,other,425.0,1.0,15.0,1,3529.4117647058824
9404,other,820.0,2.0,30.0,2,3658.5365853658536
9405,other,1450.0,3.0,68.0,3,4689.6551724137935
9406,other,2380.0,4.0,242.0,4,10168.067226890757
9407,other,900.0,1.0,70.0,2,7777.777777777777
9408,other,1517.0,2.0,125.0,2,8239.947264337508
9409,other,1000.0,2.0,35.0,2,3500.0
9410,other,3602.0,4.0,280.0,4,7773.459189339256
9411,other,2159.0,3.0,120.0,3,5558.12876331635
9412,other,1200.0,3.0,72.0,3,6000.0
9413,other,1850.0,3.0,175.0,6,9459.45945945946
9414,other,510.0,1.0,34.0,1,6666.666666666667
9415,other,1166.0,2.0,65.0,2,5574.614065180103
9416,other,2700.0,2.0,260.0,3,9629.62962962963
9417,other,1350.0,2.0,175.0,3,12962.962962962964
9418,other,2100.0,6.0,100.0,4,4761.9047619047615
9419,other,940.0,2.0,56.0,2,5957.446808510638
9420,other,1015.0,2.0,40.1,2,3950.7389162561576
9421,other,1400.0,3.0,69.0,3,4928.571428571428
9422,other,1645.0,3.0,95.0,3,5775.075987841945
9423,other,1600.0,4.0,90.0,4,5625.0
9424,other,1000.0,2.0,63.0,2,6300.0
9425,other,1350.0,2.0,65.0,2,4814.814814814815
9426,other,1998.0,3.0,117.0,3,5855.855855855856
9427,other,1300.0,2.0,60.0,2,4615.384615384615
9428,other,950.0,2.0,33.0,2,3473.684210526316
9429,other,1804.0,3.0,150.0,3,8314.855875831485
9430,other,1350.0,3.0,81.0,3,6000.0
9431,other,826.0,2.0,36.0,2,4358.353510895884
9432,other,3000.0,3.0,300.0,4,10000.0
9433,other,935.0,2.0,35.0,2,3743.3155080213905
9434,other,1180.0,2.0,39.0,2,3305.084745762712
9435,other,2200.0,3.0,115.0,4,5227.272727272727
9436,other,1200.0,4.0,110.0,4,9166.666666666666
9437,other,1500.0,2.0,50.0,2,3333.3333333333335
9438,other,1217.0,2.0,164.0,2,13475.760065735414
9439,other,2400.0,4.0,170.0,6,7083.333333333333
9440,other,1650.0,3.0,52.0,3,3151.5151515151515
9441,other,600.0,1.0,45.0,1,7500.0
9442,other,672.0,1.0,27.0,1,4017.8571428571427
9443,other,1280.0,3.0,87.0,3,6796.875
9444,other,1850.0,3.0,95.0,3,5135.135135135135
9445,other,1567.0,3.0,100.0,3,6381.620931716656
9446,other,2350.0,3.0,210.0,3,8936.170212765957
9447,other,1125.0,2.0,48.0,2,4266.666666666667
9448,other,1365.0,3.0,54.0,3,3956.043956043956
9449,other,560.0,1.0,19.0,1,3392.8571428571427
9450,other,1471.0,2.0,75.0,3,5098.572399728077
9451,other,520.0,2.0,29.0,1,5576.923076923077
9452,other,1950.0,3.0,230.0,3,11794.871794871795
9453,other,600.0,1.0,58.0,1,9666.666666666666
9454,other,1000.0,1.0,19.0,1,1900.0
9455,other,1300.0,2.0,60.0,2,4615.384615384615
9456,other,375.0,1.0,40.0,1,10666.666666666666
9457,other,1477.0,2.0,75.0,3,5077.860528097495
9458,other,2000.0,2.0,120.0,2,6000.0
9459,other,1220.0,2.0,65.0,2,5327.868852459016
9460,other,850.0,2.0,32.5,2,3823.529411764706
9461,other,1256.0,2.0,65.0,2,5175.15923566879
9462,other,1428.0,2.0,70.0,3,4901.9607843137255
9463,other,1130.0,2.0,74.0,2,6548.672566371682
9464,other,1407.0,2.0,83.87,2,5960.90973702914
9465,other,900.0,2.0,45.0,2,5000.0
9466,other,1350.0,4.0,160.0,4,11851.851851851852
9467,other,2375.0,3.0,260.0,4,10947.368421052632
9468,other,1200.0,2.0,67.0,2,5583.333333333333
9469,other,1872.0,3.0,152.0,3,8119.65811965812
9470,other,1400.0,3.0,90.0,3,6428.571428571428
9471,other,812.0,1.0,26.0,1,3201.9704433497536
9472,other,829.0,2.0,22.8,2,2750.301568154403
9473,other,600.0,2.0,35.0,1,5833.333333333333
9474,other,700.0,2.0,35.0,2,5000.0
9475,other,1105.0,2.0,50.0,2,4524.886877828054
9476,other,1000.0,2.0,51.0,2,5100.0
9477,other,1240.0,2.0,63.0,3,5080.645161290323
9478,other,1393.0,3.0,54.0,3,3876.5254845656855
9479,other,1640.0,3.0,70.0,3,4268.292682926829
9480,other,1200.0,2.0,62.0,2,5166.666666666667
9481,other,1495.0,3.0,55.0,3,3678.9297658862874
9482,other,1400.0,3.0,53.0,3,3785.714285714286
9483,other,1054.0,2.0,53.0,2,5028.462998102466
9484,other,1275.0,2.0,47.0,2,3686.274509803922
9485,other,1394.0,2.0,52.0,2,3730.2725968436157
9486,other,1075.0,2.0,57.0,2,5302.325581395349
9487,other,1800.0,4.0,115.0,3,6388.888888888889
9488,other,1220.0,2.0,54.89,2,4499.180327868852
9489,other,1499.0,3.0,89.0,3,5937.291527685124
9490,other,1280.0,2.0,55.0,3,4296.875
9491,other,1161.0,2.0,36.69,2,3160.206718346253
9492,other,1050.0,2.0,65.0,2,6190.476190476191
9493,other,905.0,2.0,50.0,2,5524.861878453039
9494,other,2736.0,4.0,130.0,4,4751.461988304093
9495,other,1056.0,2.0,55.0,2,5208.333333333333
9496,other,1770.0,3.0,90.0,3,5084.745762711865
9497,other,3155.0,3.0,315.0,3,9984.152139461174
9498,other,6500.0,7.0,104.0,7,1600.0
9499,other,1152.0,2.0,57.0,2,4947.916666666667
9500,other,1200.0,2.0,39.0,2,3250.0
9501,other,1350.0,2.0,65.0,3,4814.814814814815
9502,other,1464.0,2.0,135.0,3,9221.311475409837
9503,other,1300.0,2.0,32.0,2,2461.5384615384614
9504,other,1200.0,2.0,75.0,2,6250.0
9505,other,1707.0,3.0,171.0,3,10017.574692442882
9506,other,565.0,1.0,33.0,1,5840.70796460177
9507,other,630.0,2.0,70.0,1,11111.111111111111
9508,other,1000.0,2.0,55.0,2,5500.0
9509,other,1045.0,2.0,42.0,2,4019.1387559808613
9510,other,1250.0,2.0,62.4,2,4992.0
9511,other,2400.0,4.0,130.0,3,5416.666666666667
9512,other,1720.0,3.0,83.0,3,4825.581395348837
9513,other,1100.0,2.0,70.0,2,6363.636363636364
9514,other,420.0,1.0,23.5,1,5595.238095238095
9515,other,1675.0,3.0,65.0,3,3880.597014925373
9516,other,1225.0,2.0,71.05,2,5800.0
9517,other,1350.0,4.0,90.0,4,6666.666666666667
9518,other,1732.5,3.0,91.855,3,5301.875901875902
9519,other,3760.0,2.0,280.0,2,7446.808510638298
9520,other,3071.0,4.0,300.0,3,9768.804949527841
9521,other,850.0,2.0,34.0,2,4000.0
9522,other,1260.0,2.0,49.0,3,3888.8888888888887
9523,other,1450.0,3.0,65.0,3,4482.758620689655
9524,other,2100.0,3.0,70.0,3,3333.3333333333335
9525,other,1620.0,3.0,95.0,3,5864.197530864198
9526,other,560.0,1.0,21.0,1,3750.0
9527,other,1156.0,2.0,46.0,2,3979.2387543252594
9528,other,1140.0,2.0,56.0,2,4912.2807017543855
9529,other,2250.0,3.0,180.0,3,8000.0
9530,other,1485.0,3.0,78.0,3,5252.525252525253
9531,other,1350.0,2.0,45.0,1,3333.3333333333335
9532,other,1209.0,2.0,100.0,2,8271.298593879239
9533,other,1500.0,3.0,95.0,3,6333.333333333333
9534,other,1000.0,2.0,60.0,2,6000.0
9535,other,1488.0,2.0,65.0,3,4368.279569892473
9536,other,1200.0,4.0,130.0,4,10833.333333333334
9537,other,2250.0,3.0,199.0,3,8844.444444444445
9538,other,3700.0,4.0,314.0,4,8486.486486486487
9539,other,1190.0,2.0,42.25,2,3550.4201680672268
9540,other,1405.0,3.0,169.0,3,12028.469750889679
9541,other,4800.0,6.0,420.0,4,8750.0
9542,other,1050.0,2.0,43.5,2,4142.857142857143
9543,other,1800.0,3.0,53.0,3,2944.4444444444443
9544,other,500.0,1.0,16.0,1,3200.0
9545,other,1600.0,3.0,180.0,3,11250.0
9546,other,1140.0,2.0,49.0,2,4298.245614035088
9547,other,648.0,1.0,34.0,1,5246.913580246914
9548,other,1720.0,2.0,126.0,3,7325.581395348837
9549,other,1100.0,2.0,45.0,2,4090.909090909091
9550,other,825.0,2.0,35.0,2,4242.424242424242
9551,other,1080.0,2.0,64.0,2,5925.925925925926
9552,other,1100.0,2.0,61.0,2,5545.454545454545
9553,other,800.0,1.0,29.0,2,3625.0
9554,other,1225.0,2.0,47.0,2,3836.734693877551
9555,other,535.0,1.0,35.0,1,6542.056074766355
9556,other,1067.0,2.0,33.99,2,3185.5670103092784
9557,other,1152.0,2.0,42.0,2,3645.8333333333335
9558,other,1465.0,2.0,88.0,3,6006.825938566553
9559,other,1145.0,2.0,63.0,2,5502.183406113537
9560,other,3420.0,3.0,410.0,4,11988.30409356725
9561,other,1280.0,2.0,75.0,2,5859.375
9562,other,680.0,3.0,60.0,2,8823.529411764706
9563,other,1450.0,3.0,75.0,3,5172.413793103448
9564,other,1738.0,3.0,110.0,3,6329.113924050633
9565,other,1500.0,3.0,90.0,3,6000.0
9566,other,982.0,2.0,25.0,2,2545.8248472505093
9567,other,1050.0,2.0,110.0,2,10476.190476190477
9568,other,1541.0,2.0,181.0,2,11745.619727449708
9569,other,1275.0,2.0,105.0,2,8235.29411764706
9570,other,2048.0,3.0,206.0,3,10058.59375
9571,other,1119.0,2.0,48.5,3,4334.226988382485
9572,other,1355.0,2.0,58.25,3,4298.89298892989
9573,other,1095.0,2.0,55.85,2,5100.456621004566
9574,other,2320.0,2.0,160.0,3,6896.551724137931
9575,other,1237.0,3.0,78.0,3,6305.578011317704
9576,other,1464.0,2.0,56.0,2,3825.136612021858
9577,other,1840.0,1.0,95.0,2,5163.04347826087
9578,other,2400.0,4.0,89.0,4,3708.3333333333335
9579,other,1200.0,2.0,140.0,4,11666.666666666666
9580,other,1639.0,3.0,77.89,3,4752.2879804758995
9581,other,1160.0,2.0,75.0,2,6465.517241379311
9582,other,1294.0,2.0,52.0,3,4018.5471406491497
9583,other,1095.0,2.0,45.0,2,4109.58904109589
9584,other,1040.0,2.0,36.84,2,3542.307692307693
9585,other,1325.0,2.0,47.0,3,3547.169811320755
9586,other,1108.0,2.0,48.0,2,4332.129963898917
9587,other,1155.0,2.0,65.0,2,5627.705627705628
9588,other,1464.0,3.0,56.0,3,3825.136612021858
9589,other,1500.0,3.0,67.49,3,4499.333333333333
9590,other,1060.0,2.0,42.5,2,4009.433962264151
9591,other,984.0,2.0,125.0,2,12703.252032520326
9592,other,1148.0,2.0,69.0,2,6010.452961672474
9593,other,1719.0,3.0,110.0,3,6399.069226294358
9594,other,1420.0,3.0,70.0,3,4929.577464788732
9595,other,3000.0,4.0,264.0,4,8800.0
9596,other,1398.0,3.0,51.0,3,3648.068669527897
9597,other,1320.0,2.0,90.0,2,6818.181818181818
9598,other,1285.0,2.0,45.0,3,3501.9455252918287
9599,other,1161.0,2.0,59.0,2,5081.82601205857
9600,other,1504.0,3.0,67.0,3,4454.787234042553
9601,other,1230.0,2.0,68.0,2,5528.455284552845
9602,other,1260.0,2.0,62.0,2,4920.6349206349205
9603,other,4560.0,5.0,430.0,4,9429.82456140351
9604,other,849.0,2.0,25.4,2,2991.7550058892816
9605,other,799.0,2.0,35.0,2,4380.475594493117
9606,other,2700.0,4.0,170.0,5,6296.2962962962965
9607,other,1077.0,2.0,34.46,2,3199.6285979572885
9608,other,3000.0,4.0,300.0,5,10000.0
9609,other,1560.0,2.0,125.0,3,8012.820512820513
9610,other,1290.0,3.0,45.33,3,3513.953488372093
9611,other,1012.0,2.0,59.0,2,5830.0395256917
9612,other,1245.0,2.0,120.0,2,9638.55421686747
9613,other,1485.0,2.0,110.0,3,7407.407407407408
9614,other,2400.0,4.0,88.0,4,3666.6666666666665
9615,other,1115.0,2.0,50.0,2,4484.304932735426
9616,other,1489.0,2.0,101.0,2,6783.075889858966
9617,other,2800.0,4.0,365.0,4,13035.714285714286
9618,other,1464.0,3.0,56.0,3,3825.136612021858
9619,other,1600.0,2.0,90.0,3,5625.0
9620,other,1508.0,3.0,75.0,3,4973.474801061008
9621,other,3000.0,6.0,300.0,6,10000.0
9622,other,1903.0,3.0,165.0,3,8670.520231213874
9623,other,1200.0,2.0,38.0,2,3166.6666666666665
9624,other,2996.0,4.0,200.0,4,6675.567423230975
9625,other,3400.0,4.0,200.0,4,5882.35294117647
9626,other,1602.0,2.0,75.0,3,4681.647940074907
9627,other,551.0,1.0,30.0,1,5444.64609800363
9628,other,1400.0,2.0,44.8,2,3200.0
9629,other,550.0,1.0,16.0,1,2909.090909090909
9630,other,1780.0,3.0,100.0,3,5617.9775280898875
9631,other,1050.0,2.0,49.5,2,4714.285714285715
9632,other,1310.0,3.0,90.0,3,6870.229007633588
9633,other,900.0,2.0,24.0,2,2666.6666666666665
9634,other,1200.0,2.0,54.0,2,4500.0
9635,other,1603.0,2.0,125.0,3,7797.878976918279
9636,other,2180.0,3.0,285.0,3,13073.394495412844
9637,other,450.0,1.0,30.0,1,6666.666666666667
9638,other,3000.0,4.0,301.0,4,10033.333333333334
9639,other,1160.0,2.0,40.53,2,3493.9655172413795
9640,other,1200.0,3.0,52.0,2,4333.333333333333
9641,other,1275.0,2.0,69.0,2,5411.764705882353
9642,other,1300.0,2.0,51.0,3,3923.076923076923
9643,other,1623.0,3.0,155.0,3,9550.215650030807
9644,other,1275.0,3.0,55.0,3,4313.725490196079
9645,other,900.0,1.0,52.3,1,5811.111111111111
9646,other,1075.0,2.0,48.38,2,4500.46511627907
9647,other,780.0,2.0,31.0,2,3974.358974358974
9648,other,1088.0,2.0,43.5,2,3998.1617647058824
9649,other,1070.0,2.0,32.99,2,3083.177570093458
9650,other,1000.0,2.0,31.0,2,3100.0
9651,other,1200.0,2.0,110.0,2,9166.666666666666
9652,other,1400.0,2.0,78.0,3,5571.428571428572
9653,other,2648.0,3.0,238.0,3,8987.915407854985
9654,other,1455.0,2.0,45.0,3,3092.783505154639
9655,other,1475.0,3.0,80.0,3,5423.728813559322
9656,other,1721.0,3.0,93.0,3,5403.834979662986
9657,other,1480.0,3.0,75.0,3,5067.5675675675675
9658,other,4800.0,4.0,420.0,4,8750.0
9659,other,1163.0,2.0,68.0,2,5846.947549441101
9660,other,801.0,1.0,33.645,1,4200.374531835207
9661,other,1300.0,2.0,80.0,3,6153.846153846154
9662,other,1540.0,3.0,65.0,3,4220.779220779221
9663,other,1215.0,2.0,46.8,3,3851.8518518518517
9664,other,2400.0,4.0,135.0,4,5625.0
9665,other,998.0,2.0,65.0,2,6513.026052104208
9666,other,3300.0,9.0,450.0,10,13636.363636363636
9667,other,1040.0,2.0,78.0,2,7500.0
9668,other,1215.0,2.0,50.0,3,4115.22633744856
9669,other,975.0,2.0,45.0,2,4615.384615384615
9670,other,1907.0,2.0,200.0,3,10487.676979549029
9671,other,1330.0,2.0,80.0,2,6015.037593984963
9672,other,4446.0,3.0,410.0,3,9221.772379667116
9673,other,1320.0,2.0,95.0,3,7196.969696969697
9674,other,8000.0,5.0,550.0,5,6875.0
9675,other,1000.0,2.0,50.0,2,5000.0
9676,other,1400.0,3.0,45.0,3,3214.285714285714
9677,other,1000.0,2.0,35.0,2,3500.0
9678,other,1225.0,2.0,48.0,2,3918.3673469387754
9679,other,4500.0,3.0,225.0,4,5000.0
9680,other,2200.0,2.0,150.0,4,6818.181818181818
9681,other,1092.0,3.0,95.0,3,8699.6336996337
9682,other,1100.0,3.0,53.0,3,4818.181818181818
9683,other,1170.0,2.0,50.0,2,4273.504273504273
9684,other,1075.0,2.0,50.0,2,4651.162790697675
9685,other,935.0,2.0,45.9,2,4909.090909090909
9686,other,1120.0,2.0,36.0,2,3214.285714285714
9687,other,1130.0,2.0,75.0,2,6637.168141592921
9688,other,1334.0,2.0,62.0,2,4647.67616191904
9689,other,1900.0,3.0,190.0,3,10000.0
9690,other,966.0,2.0,50.0,2,5175.983436853002
9691,other,1200.0,4.0,110.0,4,9166.666666666666
9692,other,1630.0,3.0,131.0,3,8036.80981595092
9693,other,1050.0,2.0,41.0,1,3904.7619047619046
9694,other,1427.0,2.0,52.0,2,3644.008409250175
9695,other,3210.0,4.0,380.0,3,11838.006230529594
9696,other,5425.0,13.0,275.0,13,5069.124423963133
9697,other,1200.0,4.0,135.0,4,11250.0
9698,other,1050.0,2.0,48.0,2,4571.428571428572
9699,other,900.0,2.0,48.0,2,5333.333333333333
9700,other,4041.0,4.0,345.0,4,8537.490720118782
9701,other,620.0,1.0,25.0,1,4032.2580645161293
9702,other,1210.0,2.0,75.0,2,6198.347107438017
9703,other,1180.0,2.0,41.94,2,3554.237288135593
9704,other,1430.0,3.0,70.0,3,4895.104895104895
9705,other,1200.0,1.0,70.0,2,5833.333333333333
9706,other,1950.0,4.0,95.0,3,4871.794871794872
9707,other,1200.0,3.0,70.0,2,5833.333333333333
9708,other,1250.0,3.0,40.0,3,3200.0
9709,other,1130.0,2.0,68.0,2,6017.699115044248
9710,other,1245.0,1.0,60.0,2,4819.277108433735
9711,other,1390.0,2.0,50.0,3,3597.122302158273
9712,other,2750.0,5.0,275.0,3,10000.0
9713,other,800.0,2.0,55.0,2,6875.0
9714,other,1244.0,2.0,95.0,2,7636.655948553054
9715,other,1500.0,4.0,180.0,3,12000.0
9716,other,1200.0,2.0,75.0,2,6250.0
9717,other,400.0,2.0,50.0,1,12500.0
9718,other,1100.0,2.0,57.6,2,5236.363636363636
9719,other,2159.0,3.0,120.0,3,5558.12876331635
9720,other,3100.0,6.0,165.0,5,5322.580645161291
9721,other,1200.0,1.0,48.0,1,4000.0
9722,other,1340.0,2.0,71.0,2,5298.507462686567
9723,other,1675.0,3.0,62.0,3,3701.492537313433
